,logFC,AveExpr,t,P.Value,adj.P.Val,B
AT3G04090,-0.35728950189901,6.92536585552584,-4.36828817565726,0.000277067858632386,0.0055393003153128,0.137698162892097
AT5G67420,-0.544935644882583,7.25344025284924,-4.36775488468437,0.000277418908032804,0.0055393003153128,0.136228956113696
AT3G04620,1.16313649547877,1.68935442893562,4.36764610977592,0.000277490566080186,0.0055393003153128,0.505768005750476
AT4G22730,1.30089957374085,2.9838447930508,4.36618907736117,0.000278452213723804,0.00555255879625569,0.451274539451894
AT1G49860,2.87452967948988,4.93085419994833,4.36584233678755,0.000278681556282662,0.00555255879625569,0.345426728220024
AT5G46790,-0.363984089140729,5.95175571861222,-4.36489706413738,0.000279307745756954,0.00555462194996253,0.148176701856202
AT2G38390,1.34108693665023,8.15275688172709,4.36473970238247,0.000279412126015595,0.00555462194996253,0.135008165064095
AT4G13040,-0.842234473095332,3.6555861230325,-4.36426244582997,0.00027972893646893,0.00555462194996253,0.385250128398988
AT4G31490,0.395743635695996,7.41730558183988,4.36384250664778,0.000280007996910849,0.00555462194996253,0.127230583808573
AT4G17390,0.746543782803659,8.48962409161102,4.36350599646033,0.000280231818273813,0.00555462194996253,0.131853810007566
AT1G32510,3.49414313992734,-1.70523412849152,4.36292668617092,0.000280617552788503,0.00555462194996253,-0.749107534900076
AT5G61460,0.565718052015715,3.83848273551299,4.36290857700099,0.000280629619388524,0.00555462194996253,0.341745947095837
AT2G26810,0.851448575006395,3.124048205347,4.36157706844323,0.00028151826562639,0.0055649580145136,0.4211696239419
AT2G02760,-0.358071057815904,6.43627625068613,-4.36133548432142,0.000281679800829507,0.0055649580145136,0.128585007325543
AT3G58660,1.00613960718701,5.88694598234551,4.35882117545066,0.000283366525267841,0.00558572631763907,0.14664410740898
AT4G03320,-0.751650946531742,4.62549574221639,-4.35864025353922,0.000283488286966401,0.00558572631763907,0.259175761928562
AT2G17250,0.933958143980298,5.11391010910346,4.35848255637968,0.000283594461074071,0.00558572631763907,0.200029291817479
AT4G33905,1.88201323750544,-0.280944678790092,4.35819089752049,0.000283790933880049,0.00558572631763907,0.133396761983808
AT3G43610,0.530437905530254,5.54568652404208,4.35756583461537,0.000284212460872396,0.00558880473431913,0.153968845954358
AT1G15810,0.590528708733302,5.66124300010452,4.35714404547788,0.000284497260045172,0.00558919127842705,0.147346722941573
AT2G31060,0.76474481300399,5.79446866369357,4.35575247158694,0.000285438906980373,0.0056024694219239,0.141478405215499
AT3G21710,-0.998205119629869,6.53678545488512,-4.35442741416452,0.000286338450529454,0.00560848445638807,0.113705612194627
AT5G65310,0.465649213265532,6.98290575562611,4.35439877200751,0.000286357926247732,0.00560848445638807,0.105216056774748
AT3G12390,0.666205491999714,7.22318803245049,4.35412589980249,0.000286543536979599,0.00560848445638807,0.104560718222902
AT4G36680,0.901783244724562,4.55456565489958,4.34995634887341,0.000289394774863412,0.00565903697042738,0.229053792277371
AT2G23180,-1.48849639509406,1.40652025383064,-4.3483992309204,0.000290466854852541,0.0056747370716326,0.426959694151781
AT5G59690,0.633499319347113,6.7534813723955,4.34679191676846,0.00029157767496663,0.00569116424842274,0.0902162503088091
AT4G02980,-0.601040724858543,4.23237005360399,-4.34459551672629,0.000293102509219853,0.00571179842608629,0.261475666287077
AT3G55010,0.797019164971817,5.30672382955512,4.34448887130319,0.000293176750333272,0.00571179842608629,0.144211651507313
AT2G35310,1.39652208156865,0.448382950965069,4.34365305783643,0.000293759254847466,0.00571463600901024,0.315372044063241
AT3G57660,0.759772265412394,5.81818128287548,4.34350210238688,0.000293864584144549,0.00571463600901024,0.107606142154429
AT1G65860,2.63966850178112,0.626211413553602,4.34138514699071,0.000295345689323631,0.0057350895257404,0.215306019821496
AT1G52280,0.539688351127328,4.86348195675613,4.34119908466345,0.000295476223334458,0.0057350895257404,0.179448432788308
AT1G57820,0.796271508295159,5.23195241988152,4.34083394730061,0.000295732557612895,0.0057350895257404,0.147905696021805
AT5G59350,0.57059621196641,3.45501443167626,4.33999271627195,0.000296323969263667,0.00574127690448355,0.334427004002653
AT1G27880,0.894720094694025,2.63086369101224,4.33900974069613,0.000297016535161488,0.00574941098365857,0.41066728440297
AT5G59010,0.707408715811439,4.56025172955132,4.33811560612074,0.00029764791740603,0.00575634687974231,0.199707176489354
AT3G09630,0.818407132987105,8.69486476122986,4.33732014433273,0.000298210754716781,0.00576194565483935,0.0721078506937429
AT2G40890,-0.510207010517433,8.35707386024948,-4.33669017219218,0.00029865725558435,0.00576528841366126,0.0689872755851324
AT1G13880,-0.437762114566659,5.27055416521111,-4.33558530733821,0.000299441962886551,0.00577514782950456,0.136062045258366
AT1G44110,1.05759307922254,3.81456754485982,4.33368426559615,0.000300796982139707,0.00579597841271025,0.277486476800173
AT5G28650,1.36454645340069,1.36529999303322,4.33273872006331,0.000301473234153314,0.00580214577013054,0.419680137397643
AT1G26930,0.577484079715411,5.25264628644035,4.33234934563741,0.000301752156969214,0.00580214577013054,0.123660726667233
AT4G16442,0.644398913004711,3.47416447357933,4.33208343764622,0.000301942785096452,0.00580214577013054,0.330615816099827
AT1G80410,0.432852743873009,7.46208634705157,4.33143178900052,0.000302410459695903,0.00580584015518183,0.0517920284361981
AT3G17712,-0.792405256729714,2.03849213009399,-4.33025744055946,0.000303255100291826,0.00581675842961937,0.420852501034274
AT5G47500,1.44474534981754,3.34482301650925,4.32963262546305,0.00030370545747062,0.0058182911407137,0.353228141111193
AT3G58700,0.80597790825232,6.17209731428798,4.32894195060573,0.000304204066023295,0.0058182911407137,0.0614951730014868
AT2G31900,0.806698391448937,5.57369108020899,4.32878717389674,0.000304315914218704,0.0058182911407137,0.0787114837462477
AT3G53220,1.05548422063227,1.3752327684721,4.32842420049644,0.000304578375962309,0.0058182911407137,0.405266723786698
AT2G18520,1.03790946457469,2.85844822903132,4.32759334474638,0.000305180012835721,0.0058182911407137,0.362894630770612
AT5G16000,0.544650057138471,5.37585307302778,4.32754704752584,0.00030521357248388,0.0058182911407137,0.0991703720666903
AT5G46160,0.69211209264513,4.60084409899845,4.32738325121064,0.000305332333878084,0.0058182911407137,0.180529377690235
AT4G34960,0.554936291084839,4.97584888407478,4.32709273545954,0.000305543087892318,0.0058182911407137,0.136853316117826
AT4G27320,-0.70537071140136,7.08175629652214,-4.32631727401508,0.000306106359471658,0.00582375636973155,0.0406497054533261
AT5G42590,-1.2589441218757,4.85679724706916,-4.3244799651084,0.00030744508517666,0.00584395166413346,0.162703211263193
AT4G03120,0.504819896910659,4.69527005463167,4.32239069069957,0.000308974537963861,0.00586773266691728,0.16020219790169
AT3G21600,1.07270209649344,4.00571043190188,4.31806840363207,0.00031216293214594,0.00591095285447439,0.21958674815142
AT3G58510,0.402623625543697,6.32982834837791,4.31803166974798,0.000312190170317572,0.00591095285447439,0.0299846603488731
AT2G03500,1.02615948922281,3.27132780453985,4.3180025913799,0.000312211733614831,0.00591095285447439,0.302239908617045
AT2G16650,0.695071095498188,4.23039861084379,4.31778655121216,0.000312371986711787,0.00591095285447439,0.209178811401271
AT1G32240,0.780363487936872,2.9161956155977,4.31671917836847,0.000313164948009308,0.00592064314263336,0.33982012809271
AT1G55310,-0.612408880021383,5.79965311897661,-4.31622097920353,0.000313535755485393,0.00592234204805742,0.0477860060131361
AT4G08780,2.00264394816895,3.63379931951434,4.31404963472276,0.000315157025605954,0.00594475698519312,0.272387247108545
AT1G50490,1.04886260030994,5.72483279295944,4.31387678505423,0.000315286447317168,0.00594475698519312,0.0477733320286005
AT2G01830,0.450609121342408,6.80205610196127,4.3134216652233,0.000315627474617148,0.00594586878009784,0.0100119914370724
AT3G62940,0.70641506495157,5.10949980680198,4.31130142411996,0.000317221080865393,0.00597055391485936,0.0843634858157758
AT5G05440,-1.2285130400759,5.80407270873805,-4.31012485404703,0.000318108887320901,0.00598192269823782,0.0585147051024517
AT2G01210,0.88256227093918,3.75151479663433,4.30814031559888,0.000319612012354304,0.00600116893800535,0.232088424465822
AT3G63300,0.673235212651765,3.69861502766001,4.30802214419086,0.000319701741811196,0.00600116893800535,0.226049069114757
AT3G04220,1.14909093639935,1.91566248228145,4.30672505572589,0.000320688303633323,0.00601433224251819,0.366105763173198
AT5G63940,0.453331666595697,6.0990013987172,4.3054544710154,0.000321657666087218,0.00602154377403922,0.00559371723019897
AT1G10580,0.421232383990245,5.40713328523189,4.30502228693817,0.000321988059787686,0.00602154377403922,0.0471673313400078
AT2G01130,0.611760445447247,4.41287949439469,4.30500610172973,0.000322000439573825,0.00602154377403922,0.151457300342472
AT1G10370,-1.82001448632231,4.52427672194816,-4.30472511785869,0.00032221543534707,0.00602154377403922,0.131966171470014
AT2G43670,-0.967338374112127,3.4287953542041,-4.30409330735089,0.000322699393092946,0.00602524641842276,0.239423930225299
AT4G37870,0.443000981018377,8.43419354567601,4.30361826984554,0.000323063744850042,0.00602671127560963,-0.00692395901134812
AT5G06000,0.837046307477495,2.53220378922779,4.30206784756574,0.000324255784248034,0.00604360029350005,0.335404298747923
AT5G21160,0.407993660742274,6.61502771341626,4.30050856599282,0.000325459082372957,0.00606066913111478,-0.0171923292227785
AT5G56680,0.646171590638,6.68378982385086,4.29827019173597,0.000327194266028422,0.00608493464215343,-0.0226783319390176
AT2G44190,0.961858595524598,2.536565330176,4.29808342828759,0.000327339463197438,0.00608493464215343,0.325885982950263
AT3G18190,0.70136084754636,7.49401906666429,4.29742767823099,0.000327849780503582,0.00608905142996961,-0.0273566022502338
AT1G30240,0.824706862470646,3.94564202705473,4.29512930332138,0.00032964472430022,0.00611699893331747,0.17332051192095
AT3G23630,1.20017602167157,1.89438876750368,4.29452781603421,0.000330116087173961,0.00612035806299657,0.333686329826397
AT5G25590,0.54948428262647,4.72162734505205,4.29140248954347,0.000332576184358116,0.00615239582126466,0.0789858130286296
AT3G30842,1.52465750467136,0.527256956094651,4.29130891765466,0.000332650122000755,0.00615239582126466,0.227709426716173
AT4G39280,0.47408985152981,6.08232730078184,4.29091534977602,0.000332961287713752,0.00615239582126466,-0.0294497290920956
AT1G35190,-0.469238991437606,5.70350065229757,-4.29085180225685,0.000333011557498244,0.00615239582126466,-0.00866828410350529
AT4G11420,0.529648018200811,8.2568893771594,4.29014962194304,0.000333567529642675,0.00615491108024099,-0.0409040953481208
AT4G38730,-0.690336096073718,3.5929632367919,-4.28994255492046,0.000333731658667716,0.00615491108024099,0.232950019150088
AT3G57940,1.05536890055271,4.53791514848368,4.28924487918099,0.000334285258435107,0.00615973185997557,0.0922594790975158
AT1G12000,0.527126987269341,8.18482293817861,4.28786932292978,0.000335379448313871,0.00617449674275669,-0.0465167037749827
AT1G75200,0.833106660147086,5.29906403991834,4.28645560751239,0.000336507732363634,0.00618534460550562,0.0184238036890063
AT1G04220,-1.05618912612083,7.11283391037121,-4.28639584143213,0.00033655551529957,0.00618534460550562,-0.0523016250441675
AT3G09200,0.766271830983975,9.38627999627696,4.28588712531872,0.000336962508811882,0.0061874300398558,-0.0402101674593549
AT1G63660,0.730858709352495,5.7721625003223,4.28514155448009,0.000337559887063166,0.00619300471652876,-0.022310568079063
AT1G12380,0.878967829164439,4.08667311459752,4.28464343394349,0.000337959590513894,0.00619494623307208,0.141933081389921
AT3G54340,-2.74053929082788,-0.834034416248464,-4.28366640477562,0.000338744959407252,0.00620394764926574,-0.287756805246867
AT3G45080,-1.04485574738559,2.53206904183686,-4.28277743411513,0.000339461132958251,0.00621166725934021,0.287083263585986
AT1G08260,0.724791750563865,5.26788017525816,4.28127554365747,0.000340674536579186,0.00622232691096406,-0.00357719203829898
AT5G09860,0.406587279445179,4.95878764222496,4.28103410415729,0.000340870004900207,0.00622232691096406,0.0281363250778028
AT5G48480,0.901435192946433,4.86459174405187,4.28061059998648,0.000341213143455438,0.00622232691096406,0.0341431512429748
AT4G34555,0.961619136881223,5.19243103774719,4.28059674022472,0.000341224378988351,0.00622232691096406,0.00926718796110659
AT2G04660,0.793164667383361,3.83014298205155,4.2801582746792,0.000341580016234886,0.0062234284721101,0.158892874938175
AT1G05910,0.563685724417891,5.66897335830347,4.27899784006733,0.000342523032378811,0.00623522065850203,-0.0330549506124189
AT4G27720,0.633232541533655,5.61286989595086,4.27862524959052,0.000342826367422698,0.00623535791654054,-0.0314655093935166
AT4G19660,-0.579120422175866,4.81201031207222,-4.27626752792175,0.00034475209722527,0.00626182899102778,0.0222189657806311
AT5G51200,0.515944961028038,6.48783585950524,4.27611643442294,0.000344875875644367,0.00626182899102778,-0.0720869978818222
AT2G40010,0.883980526584848,4.11661006411599,4.27349849499656,0.000347027620797224,0.00629547525508218,0.106869507617912
AT1G13610,1.27969433379563,1.45250801377408,4.27217629869465,0.0003481194717894,0.00630985250672446,0.29587191243411
AT3G19515,0.581274283894664,5.4633374081909,4.27118306609273,0.000348941932529824,0.00631932640698342,-0.0359488672622001
AT3G25980,1.02082991155754,4.64516738420513,4.27056707485575,0.000349452990873373,0.00631947381923849,0.0356694666925117
AT4G31580,0.600167267048273,5.93987700322867,4.27045067922432,0.000349549642942698,0.00631947381923849,-0.0679370971280067
AT4G18630,1.25506154939728,4.00150943753331,4.26932842878649,0.00035048290718674,0.00633091660967993,0.108754688607723
AT1G13110,-1.46298450643105,6.2766852216158,-4.26813287364571,0.000351479878129728,0.0063416934366971,-0.0643123994518682
AT5G27970,0.391059702778048,6.12294357286321,4.26789186719002,0.000351681196750422,0.0063416934366971,-0.0825064304660161
AT4G21900,0.819311053917108,3.5393346842506,4.26749820423395,0.000352010281586355,0.00634189626340595,0.17189968772122
AT3G62460,0.904718657880552,3.54824014473858,4.2671589357712,0.000352294142526013,0.00634189626340595,0.158147304976372
AT1G65710,1.11536457112685,2.75714314352709,4.26238449814936,0.000356313250973931,0.00640877417280756,0.231951114292865
AT3G56400,-2.43086912942568,2.56649951801525,-4.261785262661,0.000356820919269633,0.00641243391151224,0.256788382028685
AT4G24020,-0.795029159410504,6.62039054433109,-4.26122492399315,0.00035729628995708,0.00641550748917824,-0.106445691024863
AT5G02860,0.834511672105405,2.49532249324466,4.26054521706317,0.000357873779859378,0.0064181516202238,0.252543996061146
AT4G38150,0.931152421830262,2.59733188487871,4.26014178105862,0.000358216987622139,0.0064181516202238,0.247363901935358
AT1G07500,0.892357551206849,3.329513590441,4.25997737107062,0.000358356947675684,0.0064181516202238,0.195227853539718
AT3G16300,2.16901409417663,0.906369281030837,4.258484688957,0.000359630157110365,0.00643548702197495,0.162705427705418
AT2G06475,-2.73133052137528,-1.8476252049961,-4.25795053359273,0.000360086874323225,0.00643819449595723,-0.997178607893782
